88
6000000
4.773045e+06
4.046674e+06
3.625007e+06
3.416535e+06
3.354685e+06
3.384191e+06
3.457824e+06
3.537009e+06
3.595126e+06
3.620457e+06
3.617197e+06
3.602293e+06
3.599078e+06
3.629985e+06
3.710450e+06
3.844946e+06
4.025468e+06
4.232383e+06
4.437960e+06
4.613224e+06
4.736386e+06
4.800273e+06
4.815625e+06
4.808141e+06
4.811048e+06
4.855647e+06
4.963515e+06
5.141323e+06
5.378835e+06
5.650263e+06
5.919244e+06
6.147577e+06
6.306764e+06
6.387480e+06
6.403981e+06
6.390370e+06
6.390380e+06
6.445401e+06
6.583407e+06
6.813213e+06
7.121118e+06
7.473069e+06
7.821242e+06
8.115674e+06
8.319213e+06
8.419873e+06
8.436485e+06
8.413639e+06
8.408526e+06
8.474964e+06
8.649549e+06
8.943017e+06
9.337465e+06
9.788298e+06
1.023322e+07
1.060775e+07
1.086396e+07
1.098674e+07
1.100071e+07
